train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
5,8,0.8484848484848485,0.4926525693722247,0.5495975047885282,0.5195694000264871,0.7878787878787878,0.467376283846872,0.49741031216027337,0.4819258149039612,0.797979797979798,0.3648074103691857,0.3811694362478646,0.3728089834961043
5,9,0.8520710059171598,0.5539285714285714,0.5860526315789474,0.569537982093096,0.8165680473372781,0.5107515282272563,0.5170175438596492,0.5138654349861376,0.8520710059171598,0.5309090909090909,0.5460526315789473,0.5383743918963947
6,0,0.8867924528301887,0.684979040521658,0.5835714285714285,0.6302219847894406,0.7924528301886793,0.6027745835176177,0.6560714285714286,0.6282947688870745,0.8930817610062893,0.6736796536796537,0.5549999999999999,0.6086081212014445
6,1,0.8947368421052632,0.6020285087719298,0.49606552581541613,0.543934452520811,0.7789473684210526,0.47262262262262267,0.48929354980254497,0.4808136246570942,0.8842105263157894,0.5960338445267055,0.4951879479303788,0.540951030135959
6,2,0.8742138364779874,0.5076741440377803,0.4110095238095238,0.4542562701268294,0.8113207547169812,0.6170875588254788,0.5318761904761904,0.5713220807494294,0.8490566037735849,0.49726661059714045,0.38437142857142853,0.4335908139270977
6,3,0.8806818181818182,0.6278752436647174,0.5307146129180028,0.5752209291477186,0.8068181818181818,0.6358307472538298,0.5031251590573624,0.5617468491501709,0.8636363636363636,0.6201275917065391,0.501392070036138,0.5544745535876412
6,4,0.8923076923076924,0.5404761904761906,0.5379710144927536,0.5392206927886247,0.7846153846153846,0.41200000000000003,0.4721739130434782,0.44003933910306847,0.9076923076923077,0.5472340425531914,0.551304347826087,0.5492616545405551
6,5,0.8488372093023255,0.5481905801054737,0.46836601307189546,0.5051442057053713,0.7383720930232558,0.45664362519201224,0.4572549019607843,0.45694905914490125,0.8313953488372093,0.5273043478260869,0.4428104575163399,0.48137782915045074
6,6,0.9540229885057471,0.6557692307692308,0.6339285714285714,0.6446639684737459,0.8160919540229885,0.5450028232636928,0.5898809523809524,0.5665545518165181,0.9540229885057471,0.7088900220975692,0.6339285714285714,0.6693169742730887
6,7,0.8579545454545454,0.6386197594694841,0.5984856284856285,0.6179016789203461,0.7727272727272727,0.5833441769681197,0.5934942084942085,0.5883754215807439,0.8409090909090909,0.5560924369747899,0.50493993993994,0.5292831544756363
6,8,0.8636363636363636,0.6316318218843334,0.5914414764197339,0.6108763191984635,0.803030303030303,0.6630714285714285,0.6349277838173629,0.6486944963251127,0.8535353535353535,0.6568528326111378,0.517954392504012,0.5791925732262915
6,9,0.8579881656804734,0.6180013976240392,0.5241228070175439,0.5672038574213115,0.7751479289940828,0.4960012210012209,0.531140350877193,0.5129697205738054,0.8520710059171598,0.4811640211640212,0.46245614035087723,0.4716246328310521
7,0,0.8867924528301887,0.6535338910338911,0.5796428571428571,0.614374626181775,0.8867924528301887,0.5462616822429907,0.5875,0.5661308603812467,0.8742138364779874,0.42519716723000156,0.5492857142857143,0.47934085686743194
7,1,0.8736842105263158,0.39660790598290596,0.5476378528594413,0.4600444323432146,0.8631578947368421,0.3897336513615583,0.5423138803568817,0.4535347427740227,0.8736842105263158,0.39425488480606596,0.5498610501682024,0.45923471252355363
7,2,0.8679245283018868,0.4974469974469974,0.5709047619047619,0.5316504740162276,0.8301886792452831,0.5661332385016595,0.5815428571428571,0.5737345968801466,0.8427672955974843,0.3660455486542443,0.5307999999999999,0.4332897175377052
7,3,0.8636363636363636,0.6096700457165574,0.5743650430091108,0.5914911903603043,0.8125,0.5534749034749035,0.5404285641573777,0.5468739358318465,0.8352272727272727,0.4236829836829837,0.5172647223494681,0.4658202778198057
7,4,0.9384615384615385,0.5603580562659847,0.5156521739130435,0.5370763990509024,0.9230769230769231,0.5511111111111111,0.5113043478260869,0.5304619861767915,0.9384615384615385,0.5578947368421053,0.5246376811594203,0.5407553551296506
7,5,0.8837209302325582,0.6720484848484849,0.5642810457516341,0.6134678699165705,0.8662790697674418,0.6572475623323081,0.6046078431372549,0.6298297401532831,0.877906976744186,0.4598015873015873,0.537843137254902,0.49576993120273166
7,6,0.8505747126436781,0.44610010324296034,0.5148809523809523,0.47802908219840484,0.8333333333333334,0.6202838827838828,0.5410714285714285,0.5779762374118548,0.8505747126436781,0.44365749235474006,0.5380952380952382,0.48633423993013036
7,7,0.9545454545454546,0.7314285714285715,0.6298326898326898,0.6768393954537474,0.8465909090909091,0.5253860640301318,0.5495345345345346,0.537189047327314,0.9488636363636364,0.5274418604651163,0.5898326898326898,0.5568952612508258
7,8,0.8333333333333334,0.4866209262435678,0.5216247346896516,0.5035152074173838,0.7676767676767676,0.448450333846944,0.4942602370968577,0.47024224648599794,0.8282828282828283,0.41664870689655176,0.5340891442770617,0.46811547695472583
7,9,0.893491124260355,0.7017289630055588,0.5960526315789474,0.6445882678564884,0.8816568047337278,0.6841897233201581,0.6208771929824561,0.6509977221489269,0.8875739644970414,0.4857508417508418,0.5659649122807018,0.5227989244963744
8,0,0.8867924528301887,0.5953454432541531,0.5339285714285714,0.5629668935798675,0.7924528301886793,0.5116429180367799,0.5335714285714286,0.522377144135528,0.8805031446540881,0.6721018062397373,0.5625,0.6124359515742364
8,1,0.9,0.4516864742501415,0.49983911072107645,0.47454439308798685,0.8210526315789474,0.5546320346320346,0.47880649407634923,0.5139375253146442,0.8842105263157894,0.3998615725359912,0.4589586075764224,0.42737680088145036
8,2,0.8679245283018868,0.5033613445378151,0.4835904761904762,0.4932778828480105,0.7547169811320755,0.366832298136646,0.39411428571428575,0.37998422550347094,0.8113207547169812,0.47071428571428575,0.3883142857142857,0.4255622867786109
8,3,0.8920454545454546,0.6835289801907557,0.5848755535196213,0.6303657547901113,0.8352272727272727,0.5829283489096573,0.5285667022955158,0.5544181500829221,0.8465909090909091,0.6174019607843138,0.47406474270881055,0.5363214484700488
8,4,0.8923076923076924,0.6398989898989899,0.6269565217391305,0.6333616443010022,0.8769230769230769,0.6654135338345865,0.6849275362318841,0.6750295349933183,0.8923076923076924,0.6411111111111112,0.6802898550724638,0.6601196699935412
8,5,0.8895348837209303,0.6333333333333333,0.5005882352941177,0.5591907314542626,0.8197674418604651,0.5238634321653189,0.5259150326797386,0.5248872276830472,0.877906976744186,0.595084485407066,0.45614379084967316,0.5164322520242252
8,6,0.8620689655172413,0.58594983123285,0.5190476190476191,0.5504734236365335,0.7298850574712644,0.4280370042753944,0.42738095238095236,0.4277087267528558,0.8333333333333334,0.6244083840432725,0.4482142857142857,0.5218400948233263
8,7,0.875,0.6028957239309827,0.5482818532818533,0.5742933000013927,0.8068181818181818,0.49336627732854144,0.5488288288288289,0.5196217763259695,0.8522727272727273,0.5238095238095238,0.4574710424710425,0.4883979101342749
8,8,0.9444444444444444,0.7382769292203254,0.6606499456437336,0.6973096620319443,0.8484848484848485,0.5779768092762895,0.6189353936946731,0.597755295848529,0.9393939393939394,0.7362475759534582,0.6563946264947973,0.6940317502601696
