train Fold, test Fold, KMEANS-DISTORTION, KMEANS-ACC, KMEANS-PREC, KMEANS-RECALL, KMEANS-FSCORE, KMETROIDS-DISTORTION, KMETROIDS-ACC, KMETROIDS-PREC, KMETROIDS-RECALL, KMETROIDS-FSCORE
8,4,1.0034412791285795E13,0.13876651982378854,0.004785052407716846,0.034482758620689655,0.00840392183018742,0.011142474028812495,0.2488986784140969,0.11158331503606907,0.10356510861538312,0.10742479954300148
8,5,1.0034412791285795E13,0.13856812933025403,0.004778211356215656,0.034482758620689655,0.00839336923830174,0.011142474028812495,0.21016166281755197,0.06338542291618111,0.07667322879743046,0.06939899783716012
8,6,1.0034412791285795E13,0.12264150943396226,0.004229017566688354,0.034482758620689655,0.007534048101999421,0.011142474028812495,0.20047169811320756,0.11103027650360944,0.08209555023647977,0.09439536696186673
8,7,1.0034412791285795E13,0.14214463840399003,0.0049015392553100005,0.034482758620689655,0.008583044722180395,0.011142474028812495,0.20448877805486285,0.07994046953618891,0.0674099122918828,0.07314239668946428
8,8,1.0034412791285795E13,0.1372093023255814,0.004731355252606255,0.034482758620689655,0.00832099287779423,0.011142474028812495,0.32325581395348835,0.15879205713597724,0.13389311627599484,0.14528350118976097
8,9,1.0034412791285795E13,0.13520408163265307,0.004662209711470796,0.034482758620689655,0.008213870592793491,0.011142474028812495,0.20408163265306123,0.05878801246788895,0.06402290892551864,0.06129389024103431
9,0,1.6182416153774955E13,0.1662531017369727,0.005732865577136989,0.034482758620689655,0.009831254585473221,0.014167654020062492,0.21836228287841192,0.05080232941781536,0.058320782946601334,0.05430254989912259
9,1,1.6182416153774955E13,0.24691358024691357,0.008514261387824606,0.034482758620689655,0.013656538067599863,0.014167654020062492,0.20987654320987653,0.04375751290451834,0.052151118797967785,0.04758702555294595
9,2,1.6182416153774955E13,0.12614678899082568,0.004349889275545713,0.034482758620689655,0.00772526160544982,0.014167654020062492,0.19495412844036697,0.05637902683612387,0.05253499266818379,0.054389173679481366
9,3,1.6182416153774955E13,0.15571776155717762,0.005369577984730263,0.034482758620689655,0.009292196007259529,0.014167654020062492,0.19708029197080293,0.047509698338444574,0.052414861220658526,0.049841885839326985
9,4,1.6182416153774955E13,0.13876651982378854,0.004785052407716846,0.034482758620689655,0.00840392183018742,0.014167654020062492,0.2092511013215859,0.05272823752958685,0.05967903539134439,0.05598873225694047
9,5,1.6182416153774955E13,0.14087759815242495,0.004857848212152584,0.034482758620689655,0.008515984922518498,0.014167654020062492,0.18937644341801385,0.05299904650383296,0.05399234433864529,0.053491084580213163
9,6,1.6182416153774955E13,0.15330188679245282,0.005286271958360443,0.034482758620689655,0.009167195543332628,0.014167654020062492,0.1957547169811321,0.08805957972764134,0.061810553264826124,0.07263637169798395
9,7,1.6182416153774955E13,0.1745635910224439,0.006019434173187721,0.034482758620689655,0.010249652243941724,0.014167654020062492,0.18703241895261846,0.03511558451008994,0.050035338701027485,0.04126837615819309
9,8,1.6182416153774955E13,0.1325581395348837,0.004570970328789094,0.034482758620689655,0.008071939389648092,0.014167654020062492,0.2255813953488372,0.05353735917072802,0.05357591310019869,0.05355662919698857
9,9,1.6182416153774955E13,0.14030612244897958,0.004838142153413089,0.034482758620689655,0.008485690040885596,0.014167654020062492,0.3112244897959184,0.10165919064759119,0.09335676839863867,0.0973312498453567
